city_name,北京市,天津市,河北,山西,内蒙古,辽宁,吉林,黑龙江,上海市,江苏,浙江,安徽,福建,江西,山东,河南,湖北,湖南,广东,广西,海南,重庆市,四川,贵州,云南,西藏,陕西,甘肃,青海,宁夏,新疆,石家庄市,唐山市,秦皇岛市,邯郸市,邢台市,保定市,张家口市,承德市,沧州市,廊坊市,衡水市,太原市,大同市,阳泉市,长治市,晋城市,朔州市,晋中市,运城市,忻州市,临汾市,吕梁市,呼和浩特市,包头市,乌海市,赤峰市,通辽市,鄂尔多斯市,呼伦贝尔市,巴彦淖尔市,乌兰察布市,兴安盟,锡林郭勒盟,阿拉善盟,沈阳市,大连市,鞍山市,抚顺市,本溪市,丹东市,锦州市,营口市,阜新市,辽阳市,盘锦市,铁岭市,朝阳市,葫芦岛市,长春市,吉林市,四平市,辽源市,通化市,白山市,松原市,白城市,延边朝鲜族自治州,哈尔滨市,齐齐哈尔市,鸡西市,鹤岗市,双鸭山市,大庆市,伊春市,佳木斯市,七台河市,牡丹江市,黑河市,绥化市,大兴安岭地区,南京市,无锡市,徐州市,常州市,苏州市,南通市,连云港市,淮安市,盐城市,扬州市,镇江市,泰州市,宿迁市,杭州市,宁波市,温州市,嘉兴市,湖州市,绍兴市,金华市,衢州市,舟山市,台州市,丽水市,合肥市,芜湖市,蚌埠市,淮南市,马鞍山市,淮北市,铜陵市,安庆市,黄山市,滁州市,阜阳市,宿州市,六安市,亳州市,池州市,宣城市,福州市,厦门市,莆田市,三明市,泉州市,漳州市,南平市,龙岩市,宁德市,南昌市,景德镇市,萍乡市,九江市,新余市,鹰潭市,赣州市,吉安市,宜春市,抚州市,上饶市,济南市,青岛市,淄博市,枣庄市,东营市,烟台市,潍坊市,济宁市,泰安市,威海市,日照市,莱芜市,临沂市,德州市,聊城市,滨州市,菏泽市,郑州市,开封市,洛阳市,平顶山市,安阳市,鹤壁市,新乡市,焦作市,濮阳市,许昌市,漯河市,三门峡市,南阳市,商丘市,信阳市,周口市,驻马店市,省直辖县级行政区划,武汉市,黄石市,十堰市,宜昌市,襄阳市,鄂州市,荆门市,孝感市,荆州市,黄冈市,咸宁市,随州市,恩施土家族苗族自治州,省直辖县级行政区划,长沙市,株洲市,湘潭市,衡阳市,邵阳市,岳阳市,常德市,张家界市,益阳市,郴州市,永州市,怀化市,娄底市,湘西土家族苗族自治州,广州市,韶关市,深圳市,珠海市,汕头市,佛山市,江门市,湛江市,茂名市,肇庆市,惠州市,梅州市,汕尾市,河源市,阳江市,清远市,东莞市,中山市,潮州市,揭阳市,云浮市,南宁市,柳州市,桂林市,梧州市,北海市,防城港市,钦州市,贵港市,玉林市,百色市,贺州市,河池市,来宾市,崇左市,海口市,三亚市,三沙市,省直辖县级行政区划,成都市,自贡市,攀枝花市,泸州市,德阳市,绵阳市,广元市,遂宁市,内江市,乐山市,南充市,眉山市,宜宾市,广安市,达州市,雅安市,巴中市,资阳市,阿坝藏族羌族自治州,甘孜藏族自治州,凉山彝族自治州,贵阳市,六盘水市,遵义市,安顺市,毕节市,铜仁市,黔西南布依族苗族自治州,黔东南苗族侗族自治州,黔南布依族苗族自治州,昆明市,曲靖市,玉溪市,保山市,昭通市,丽江市,普洱市,临沧市,楚雄彝族自治州,红河哈尼族彝族自治州,文山壮族苗族自治州,西双版纳傣族自治州,大理白族自治州,德宏傣族景颇族自治州,怒江傈僳族自治州,迪庆藏族自治州,拉萨市,昌都地区,山南地区,日喀则地区,那曲地区,阿里地区,林芝地区,西安市,铜川市,宝鸡市,咸阳市,渭南市,延安市,汉中市,榆林市,安康市,商洛市,兰州市,嘉峪关市,金昌市,白银市,天水市,武威市,张掖市,平凉市,酒泉市,庆阳市,定西市,陇南市,临夏回族自治州,甘南藏族自治州,西宁市,海东地区,海北藏族自治州,黄南藏族自治州,海南藏族自治州,果洛藏族自治州,玉树藏族自治州,海西蒙古族藏族自治州,银川市,石嘴山市,吴忠市,固原市,中卫市,乌鲁木齐市,克拉玛依市,吐鲁番地区,哈密地区,昌吉回族自治州,博尔塔拉蒙古自治州,巴音郭楞蒙古自治州,阿克苏地区,克孜勒苏柯尔克孜自治州,喀什地区,和田地区,伊犁哈萨克自治州,塔城地区,阿勒泰地区,自治区直辖县级行政区划
许昌市,,,,0.12,,,,,0.2,0.13,,,,,,,,,0.14,,0.24,,,,,,,,0.11,,0.12,,,,,,,,0.08,,0.07,,,,0.03,,0.08,,,0.31,,,,,0.04,,0.05,0.13,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.07,0.21,,,,,,0.03,0.03,,,,,0.09,,,,,0.03,,,,,,,,,,,,,,,,0.04,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.04,,,,7.97,2.66,0.71,10.19,0.36,0.38,0.94,0.43,0.64,,13.75,1.22,0.85,0.51,0.62,2.17,0.95,,0.02,,,,,,,,0.07,0.02,0.05,,,,,,0.02,,,,0.05,,,,,,,,,,,0.03,,,,,,,0.06,,,,0.02,,0.04,0.07,,,,,,0.09,0.01,,0.04,,,0.02,,0.08,,,0.02,0.04,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.13,,,,,,,,,,,,0.1,0.07,,,0.1,,,,,,,,,,0.08,,,0.04,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,0.12,,0.16,0.25,,,,
漯河市,,,,,,,,,,,,,,,,,0.09,,0.15,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,0.05,,,,,,,,0.07,,0.12,,,0.02,,,,,0.02,0.06,,,,,,,,,,,0.1,,0.05,,,,,,,,0.04,0.02,,,,,,0.08,,,,,,,,,,0.04,,,,,,,,,0.05,,,,,,,,,,0.02,,,,0.07,,,2.23,0.22,0.37,4.7,0.11,0.24,0.29,0.67,0.12,8.68,,0.94,0.45,0.21,0.44,3.0,5.25,,0.06,,0.11,,,,,0.06,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,0.02,,0.01,0.05,0.05,,0.01,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,0.03,,,,,,,,,0.04,,0.06,,,,,,,,,,,,,,,0.07,,,0.15,,,,,,,,,,,0.06,,0.1,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,
三门峡市,,0.12,,1.51,,,,,,0.17,,,,,0.2,,,,,,,,0.18,,,,1.04,0.27,0.19,0.09,,,,,0.1,,,,0.04,,0.06,,,,,0.11,0.08,,,5.07,0.04,0.6,0.05,,,,,,0.04,0.06,,0.03,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,0.07,0.08,0.11,,0.21,,0.05,,0.04,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,0.05,,,,,,,,,,,0.04,,,,,,,,,,,,,,,0.1,0.08,0.06,,,,0.11,,,0.09,,0.09,,0.15,0.05,0.12,1.26,0.18,5.96,0.2,0.17,0.38,0.51,0.82,0.08,0.55,0.3,,0.36,0.21,,0.1,,,0.03,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.07,,,,0.1,0.23,0.17,,,,0.11,0.07,,,,0.27,0.12,0.06,,,0.03,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.28,0.49,0.22,0.48,1.42,0.7,0.22,0.46,0.24,1.37,0.06,,,0.1,0.26,0.07,,0.08,,0.07,0.04,0.2,0.12,,0.05,,,,,,,,,,0.05,0.08,,,,,,,,,0.12,,,,,,,
南阳市,0.95,0.1,0.11,0.32,,,,,0.18,0.29,,0.06,,,0.25,,9.98,0.05,0.31,,0.27,0.2,0.39,,,,1.05,0.71,0.27,0.58,0.74,0.11,,,0.12,0.1,0.05,0.05,,,0.05,,0.03,,,0.28,0.12,,0.21,0.63,,0.16,,,,0.17,,,0.03,0.06,,0.06,,,0.11,,,,,,,,0.16,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,0.05,,0.14,0.1,,0.13,0.43,,0.03,0.05,0.04,,0.03,0.04,0.08,0.08,0.09,,0.07,,,,0.02,,,,0.07,0.05,0.1,,,0.09,,,,0.03,0.06,,0.05,,0.08,,0.11,,,,,,0.04,,,,,,,0.03,,,,,,,,0.08,,0.05,,0.07,0.08,0.14,,0.06,0.08,,0.13,0.07,0.09,,0.23,2.65,0.23,1.39,3.91,0.2,0.35,0.37,0.64,0.12,0.87,0.88,1.4,,0.23,2.26,1.11,5.77,,0.44,,17.13,0.39,27.6,,0.13,0.09,0.16,0.04,,5.91,,,0.06,,0.02,,,,0.06,,0.03,,,,,,0.04,0.04,0.13,,,,,,,0.01,0.08,,,0.05,,,0.1,0.06,,,,,,0.11,,,,,,,,,,0.03,,0.1,,,,0.07,,,,0.15,0.61,0.74,,0.04,,0.26,0.08,,,0.24,0.06,0.25,0.15,,,,,,,,,0.05,,,,0.05,,,,,0.03,0.02,,,0.03,,0.06,0.01,0.05,,,,,,,,,,0.72,0.21,0.26,0.17,0.27,0.5,0.83,0.28,0.81,3.43,0.11,0.06,,0.2,0.5,0.03,,0.26,0.05,0.36,0.45,0.38,0.07,,0.07,,,,,,,0.16,0.13,0.1,0.28,0.2,0.36,0.45,,,,,,0.2,0.5,,,,,,,
商丘市,0.26,0.16,0.15,0.41,,,,,0.54,0.74,0.52,2.13,,,1.31,,0.16,,0.2,,0.29,,,,,0.32,0.26,0.28,0.27,0.13,0.33,,0.12,,0.21,0.08,0.11,,,,0.11,0.09,0.04,0.04,,0.41,0.62,0.04,0.18,0.55,0.05,0.35,,0.05,,,,,,,,,,,,,,,,,0.05,,,,,,0.02,,,,,,,0.05,,,,,,,,,,0.06,,,,,,,,0.19,0.16,0.75,0.15,0.7,0.16,0.31,0.08,0.1,0.08,0.11,,0.14,0.22,0.43,0.1,0.18,,,0.23,,0.17,,,0.15,0.1,0.24,0.07,0.03,4.94,0.05,0.06,,0.12,0.25,4.37,0.09,6.2,0.06,0.02,,,,,,0.05,,,,,,,,,,0.03,0.04,,,,0.08,0.1,,0.21,0.08,0.08,0.07,0.23,0.1,0.06,0.18,,0.21,0.05,0.23,,3.53,5.8,7.51,0.69,0.82,0.49,0.38,2.2,0.89,0.46,1.07,0.98,0.66,0.38,,0.19,6.56,4.93,,,,,0.07,,,0.23,0.03,,0.13,,0.09,0.09,,,0.04,,,,,,,,,,,,,,,0.08,,,,0.02,0.02,0.01,,0.07,,,,,0.04,0.03,0.02,,,,,,0.11,0.02,,,,,,,,,0.05,,,,,,,,,,,0.1,0.13,,,,,,,,0.07,0.18,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,0.09,,,,,,,0.12,0.14,0.09,0.1,0.26,0.1,0.27,0.07,0.12,0.14,,,,,0.13,0.18,,0.13,0.05,0.29,0.05,0.28,,,0.11,,,,,,,0.08,0.07,,0.05,0.04,0.03,0.2,,,,,,0.2,,,,,0.13,,,
信阳市,0.57,,,,,,,,0.23,0.16,0.27,1.02,,,,,2.15,,0.2,,0.22,,0.39,,,,0.54,0.56,,0.24,0.12,,,,,,0.07,,,,0.08,,,,0.06,,0.08,,0.2,,,,,,0.04,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,0.08,,0.15,0.11,,0.08,0.21,,,0.02,,,,,,0.13,0.11,,0.13,0.14,0.11,,,,,,0.3,0.05,,0.03,0.06,0.02,,0.08,,0.05,2.21,,3.33,,,0.03,,0.03,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,2.04,,0.16,0.14,0.13,,0.29,0.56,,0.6,0.57,,2.01,0.07,,0.19,7.36,,0.25,,0.05,,0.09,,,2.71,0.04,2.02,,6.2,,,,,,,,,,,,0.03,,,,,,,,,,0.03,0.02,,,,0.06,0.02,,0.0,,0.02,0.08,0.04,,0.01,,,,,0.01,,,,,,,,,,,0.15,,,,,,,,0.04,0.6,0.75,0.13,0.04,0.06,0.11,,,,0.41,,0.61,0.09,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,0.1,0.42,0.35,0.13,0.2,0.17,0.72,,1.14,1.03,0.05,,,0.1,0.19,,,0.48,,0.4,0.13,0.69,0.07,,,,,,,,,,0.07,0.05,0.05,0.04,0.23,0.08,,,,0.05,,,,,,,,,,
周口市,0.72,0.11,0.11,0.23,,,,,0.64,0.37,0.51,1.91,0.18,,0.26,,0.13,,0.24,0.04,0.23,,,,,,0.16,0.1,0.11,,0.2,0.15,,,0.1,0.07,0.12,0.09,,,0.06,,0.08,,0.03,,0.83,,0.22,0.27,0.04,,0.03,,,,,,,,0.03,,,0.05,,,0.16,,,,,,,,,,,0.04,,,,,0.04,0.02,,,,,,,,,,,,,,,,,,0.18,0.25,,0.29,0.47,0.07,,0.05,0.08,0.07,0.06,,0.05,0.15,0.35,0.07,0.19,0.05,0.08,0.23,0.04,0.07,0.09,0.08,0.13,0.07,0.12,0.07,0.05,0.14,,0.06,,,5.82,0.05,,4.35,,0.02,,0.25,,,0.06,,,,,,,,,,,0.03,,,,,,0.1,0.04,0.07,,0.12,0.09,0.1,0.04,0.15,,0.17,,,0.07,,0.38,7.63,4.59,3.87,0.78,0.29,0.28,0.79,0.7,0.22,7.51,12.53,0.4,1.44,7.0,0.39,,8.16,,0.03,,0.05,0.07,0.13,,0.04,,,0.04,,,0.04,,,,,,,0.05,,,,,0.03,,,,0.04,,0.1,0.04,,,0.05,,0.01,,0.05,,,,,,0.06,,,0.01,0.03,,0.07,0.11,,,,0.01,0.01,,0.02,,,,,,0.35,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,0.03,,,,0.02,0.1,,,,,,,,,,0.12,,,0.07,0.13,0.05,,,,0.19,,,,,,,,0.13,,0.21,,,,,,,,,,,,,,,,,,0.08,,,,,,0.1,0.12,,,,0.13,,,
驻马店市,0.31,,,0.12,,,,,,0.12,,0.81,,,,,0.16,,,,,,,,,,,,,,0.24,0.08,,,,0.09,0.07,0.08,,,0.05,,,0.03,,0.12,,,0.19,,,,,,0.12,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,0.12,,,0.11,,,,,,0.05,0.06,,,,,,,0.04,,,0.07,,,,,,0.04,,,,,0.02,,3.97,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,0.1,,,0.04,,,,0.14,,,3.21,0.19,0.28,1.48,0.19,0.1,0.3,1.35,0.11,0.98,10.21,,4.6,1.99,7.52,3.72,,,0.11,,,0.07,,,,0.06,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,0.07,,,,0.12,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.03,0.04,0.21,,,,,0.3,,,,,,,,
省直辖县级行政区划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
武汉市,,,0.08,0.17,0.2,0.14,,0.15,0.54,,0.2,0.06,,,,0.21,,0.13,0.21,0.04,0.5,0.2,,,0.13,,0.18,,,0.27,0.24,0.08,0.1,,,,,0.09,0.17,,0.05,0.06,0.14,0.03,0.06,,,,0.28,,,0.09,,0.21,,,0.16,,,0.45,0.03,,0.21,0.33,0.35,0.07,,0.06,,,,,,0.08,,,,0.04,,,,,,,,,,,0.14,0.07,,,,,,0.15,,0.04,0.1,,,0.19,0.05,,,,,,,0.04,0.07,,,,0.13,,0.11,,,0.04,,0.03,0.07,,,0.07,0.13,,0.03,0.08,,,0.08,,,0.06,,,,0.06,,,0.07,,,,0.05,,,,,,,0.17,,,,,,,,,0.07,,0.12,,0.06,0.06,,0.05,,0.02,,,,,,,0.23,0.06,,,,0.07,,,0.08,0.07,0.22,0.15,0.33,,0.33,,0.16,,,13.43,23.24,18.34,13.98,34.88,13.9,46.23,19.38,44.53,33.52,16.87,17.39,,0.16,0.09,0.03,,,0.27,0.05,0.13,,0.02,,,,0.04,0.05,0.02,0.08,0.05,0.02,,,0.04,,0.01,0.04,0.01,,0.02,,,,,,,,,,0.09,0.03,0.07,0.08,,0.01,,0.05,,0.02,,,0.14,0.18,,,0.08,,,,,,,,,0.07,,0.04,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,0.08,,0.1,0.05,,,,,,,,,,0.24,,,,0.1,,,,,0.14,,,,,,,0.13,,,,,,,,,,,,,,0.38,,0.28,0.05,,,,,,,,,0.3,0.3,0.12,,,,,,,
黄石市,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.04,0.02,,,,,,0.02,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,0.21,,48.0,0.09,0.06,0.12,8.96,7.25,0.09,0.11,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
十堰市,,,,,,,,,,,,,,,,0.31,,,,,,,,,,0.32,1.07,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,4.13,,,0.21,11.16,,0.18,0.19,0.09,0.15,0.51,0.48,0.16,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,0.05,,,0.08,,,,0.06,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,0.16,,0.16,,,,0.13,,6.02,2.25,,,,,0.11,,,,0.05,0.1,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,
宜昌市,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,5.96,,0.65,,5.38,0.08,5.83,0.35,12.92,0.92,0.3,0.19,16.56,,,,,,,,0.17,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.06,,,,,,,0.05,0.06,0.13,,0.06,,,,,,,,,,,,,,,,0.01,,0.03,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.2,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,0.37,
襄阳市,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,0.08,,,,,,,,,,,,0.03,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,0.28,4.72,,,,,,3.62,,22.52,4.4,,0.08,13.9,3.1,0.6,0.13,0.45,17.84,0.38,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,0.05,0.15,,0.16,0.14,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,0.12,,,,,,0.74,
鄂州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,24.38,,0.1,,,0.04,0.12,,2.76,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
荆门市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,2.89,0.17,0.17,5.14,8.83,0.08,,7.08,7.2,0.24,0.15,2.52,0.11,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,
孝感市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,0.66,,,,16.89,0.17,0.35,0.49,3.98,,9.59,,0.12,4.94,0.3,39.47,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,0.25,,,,
荆州市,,,,,,,,,,,,,,,,,,1.03,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,0.03,,,,,,,,,,,,,,,0.02,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,7.07,,0.29,24.87,0.56,,12.92,0.32,,0.26,4.08,0.29,0.78,,0.04,,,,,2.74,3.65,0.22,0.12,,,,,,,,,,,0.02,,0.02,,,,,,,,0.01,,0.04,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,0.09,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,0.09,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,
黄冈市,,,,,,,,,,,,0.25,,0.32,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,1.46,,,0.14,,0.33,0.03,,,,,,,,0.05,,,,0.43,0.04,,1.42,0.07,,0.07,0.04,0.22,,0.04,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.74,,,,21.05,15.07,0.29,0.78,0.13,7.92,0.37,7.2,0.36,,0.76,0.67,0.07,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,0.04,,,,,,,,,,,,,,
咸宁市,,,,,,,,,,,,,,0.05,,,,0.31,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,0.36,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21,7.72,0.17,0.35,0.19,0.47,0.04,0.45,2.26,0.56,,0.38,0.35,,0.03,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,0.04,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,
随州市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,0.48,,,,1.78,0.21,0.11,0.03,6.74,0.08,1.01,11.12,0.09,0.04,0.15,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
